@RELATION image_features

@ATTRIBUTE Edge_Lenght0 REAL
@ATTRIBUTE Edge_Lenght1 REAL
@ATTRIBUTE Edge_Lenght2 REAL
@ATTRIBUTE Edge_Lenght3 REAL
@ATTRIBUTE Edge_Lenght4 REAL
@ATTRIBUTE Edge_Lenght5 REAL
@ATTRIBUTE Edge_Lenght6 REAL
@ATTRIBUTE Edge_Lenght7 REAL
@ATTRIBUTE Edge_Lenght8 REAL
@ATTRIBUTE Edge_Lenght9 REAL
@ATTRIBUTE Edge_Lenght10 REAL
@ATTRIBUTE Edge_Lenght11 REAL
@ATTRIBUTE Edge_Lenght12 REAL
@ATTRIBUTE Edge_Lenght13 REAL
@ATTRIBUTE Edge_Lenght14 REAL
@ATTRIBUTE Edge_Lenght15 REAL
@ATTRIBUTE Edge_Lenght16 REAL
@ATTRIBUTE Edge_Lenght17 REAL
@ATTRIBUTE Edge_Lenght18 REAL
@ATTRIBUTE Edge_Lenght19 REAL
@ATTRIBUTE Edge_Angle0 REAL
@ATTRIBUTE Edge_Angle1 REAL
@ATTRIBUTE Edge_Angle2 REAL
@ATTRIBUTE Edge_Angle3 REAL
@ATTRIBUTE Edge_Angle4 REAL
@ATTRIBUTE Edge_Angle5 REAL
@ATTRIBUTE Edge_Angle6 REAL
@ATTRIBUTE Edge_Angle7 REAL
@ATTRIBUTE Edge_Angle8 REAL
@ATTRIBUTE Edge_Angle9 REAL
@ATTRIBUTE Edge_Angle10 REAL
@ATTRIBUTE Edge_Angle11 REAL
@ATTRIBUTE Edge_Angle12 REAL
@ATTRIBUTE Edge_Angle13 REAL
@ATTRIBUTE Edge_Angle14 REAL
@ATTRIBUTE Edge_Angle15 REAL
@ATTRIBUTE Edge_Angle16 REAL
@ATTRIBUTE Edge_Angle17 REAL
@ATTRIBUTE Edge_Angle18 REAL
@ATTRIBUTE Edge_Angle19 REAL
@ATTRIBUTE Hue0 REAL
@ATTRIBUTE Hue1 REAL
@ATTRIBUTE Hue2 REAL
@ATTRIBUTE Hue3 REAL
@ATTRIBUTE Hue4 REAL
@ATTRIBUTE Hue5 REAL
@ATTRIBUTE Hue6 REAL
@ATTRIBUTE Hue7 REAL
@ATTRIBUTE Hue8 REAL
@ATTRIBUTE Hue9 REAL
@ATTRIBUTE Hue10 REAL
@ATTRIBUTE Hue11 REAL
@ATTRIBUTE Hue12 REAL
@ATTRIBUTE Hue13 REAL
@ATTRIBUTE Hue14 REAL
@ATTRIBUTE class  {pistola, revolver}

@DATA
1.0,2.33333333333,2.55555555556,2.11111111111,2.33333333333,1.66666666667,0.888888888889,1.33333333333,0.888888888889,1.11111111111,0.777777777778,0.555555555556,0.333333333333,0.444444444444,0.777777777778,0.444444444444,0.111111111111,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.00143926309729,0.00143926309729,0.000863557858377,0.00431778929188,0.0155440414508,0.0247553252735,0.00316637881405,0.00201496833621,0.000863557858377,0.000863557858377,0.000287852619459,0.0,0.0,0.0,0.0,0.0163466775599,0.00272331154684,0.000953159041394,0.000170206971678,0.00152505446623,0.0218886165577,0.0136233660131,0.000599128540305,0.000204248366013,0.000462962962963,0.000326797385621,0.0,0.0,0.0,0.0,pistola
1.33333333333,2.93333333333,2.4,2.66666666667,2.4,2.13333333333,1.6,1.33333333333,0.533333333333,1.33333333333,0.266666666667,0.266666666667,0.266666666667,0.266666666667,0.0,0.266666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000721500721501,0.000721500721501,0.00721500721501,0.00577200577201,0.0281385281385,0.00505050505051,0.001443001443,0.0036075036075,0.002886002886,0.0,0.0,0.0,0.0,0.0,0.0242238562092,0.0212009803922,0.0106909430439,8.75350140056e-05,0.000215919701214,1.75070028011e-05,5.83566760037e-05,0.000659430438842,0.000542717086835,0.00109710550887,2.91783380019e-05,0.0,0.0,0.0,0.0,pistola
0.857142857143,2.57142857143,5.14285714286,0.857142857143,2.28571428571,2.28571428571,2.57142857143,1.14285714286,0.857142857143,0.0,0.285714285714,0.285714285714,0.571428571429,0.0,0.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000793650793651,0.0015873015873,0.000793650793651,0.0015873015873,0.00714285714286,0.0269841269841,0.00396825396825,0.0103174603175,0.0015873015873,0.000793650793651,0.0,0.0,0.0,0.0,0.0,0.0206753812636,0.00655773420479,0.00276688453159,0.000305010893246,0.00177559912854,0.000691721132898,0.0122875816993,0.00748910675381,0.00505991285403,0.00117647058824,3.81263616558e-05,0.0,0.0,0.0,0.0,pistola
1.41592920354,0.884955752212,1.76991150442,2.30088495575,2.47787610619,1.94690265487,1.41592920354,1.94690265487,1.06194690265,0.70796460177,1.41592920354,0.530973451327,0.70796460177,0.530973451327,0.353982300885,0.176991150442,0.0,0.353982300885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00431034482759,0.00095785440613,0.00095785440613,0.00191570881226,0.00287356321839,0.0134099616858,0.00766283524904,0.0119731800766,0.00670498084291,0.00335249042146,0.0014367816092,0.0,0.0,0.0,0.0,0.0408788515406,0.0106150793651,0.0016048085901,0.000227591036415,0.000875350140056,0.000729458450047,0.000326797385621,0.000513538748833,0.00062441643324,0.00169234360411,0.000735294117647,0.0,0.0,0.0,0.0,pistola
1.64179104478,2.53731343284,2.83582089552,2.68656716418,1.49253731343,1.79104477612,0.89552238806,2.23880597015,1.0447761194,0.597014925373,0.597014925373,0.44776119403,0.44776119403,0.298507462687,0.149253731343,0.149253731343,0.149253731343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00408496732026,0.00490196078431,0.00285947712418,0.0093954248366,0.0077614379085,0.0204248366013,0.00326797385621,0.00204248366013,0.0,0.000816993464052,0.0,0.0,0.0,0.0,0.0,0.025313016773,0.00873493975904,0.00204937396645,0.000307110796126,0.00430545712261,0.00450035435861,0.0103945192535,0.00229151901725,0.000324828726671,0.000590597684857,1.18119536971e-05,0.0,0.0,0.0,0.0,pistola
2.08333333333,2.91666666667,3.61111111111,1.80555555556,1.94444444444,1.66666666667,1.52777777778,1.25,0.555555555556,0.277777777778,0.694444444444,0.416666666667,0.694444444444,0.277777777778,0.138888888889,0.0,0.0,0.138888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00837138508371,0.00380517503805,0.00342465753425,0.00266362252664,0.00608828006088,0.0197869101979,0.00266362252664,0.00190258751903,0.00304414003044,0.00304414003044,0.00076103500761,0.0,0.0,0.0,0.0,0.0199621432732,0.031974373908,0.00385362065618,0.000169869928169,0.000582411182295,0.000305765870705,0.000364006988934,0.000781401669579,0.000436808386721,0.000310619297224,8.25082508251e-05,0.0,0.0,0.0,0.0,pistola
0.89552238806,4.4776119403,0.89552238806,2.38805970149,2.38805970149,1.49253731343,1.49253731343,1.79104477612,1.19402985075,0.89552238806,0.89552238806,0.298507462687,0.597014925373,0.0,0.0,0.0,0.0,0.0,0.0,0.298507462687,0.0,0.0,0.0,0.0,0.0,0.0024154589372,0.0,0.00322061191626,0.00724637681159,0.00724637681159,0.0209339774557,0.0048309178744,0.00161030595813,0.00161030595813,0.00644122383253,0.0,0.0,0.0,0.0,0.0,0.0288147310206,0.00910005027652,0.0062908496732,0.000647310206134,0.00363247863248,0.000219959778783,0.001162644545,0.00505279034691,0.000666163901458,0.00200477626948,0.00123177476119,0.0,0.0,0.0,0.0,pistola
1.35593220339,3.38983050847,3.38983050847,2.37288135593,3.38983050847,1.01694915254,0.0,0.677966101695,0.338983050847,0.677966101695,1.69491525424,0.677966101695,0.0,0.0,0.338983050847,0.0,0.677966101695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00455373406193,0.000910746812386,0.00182149362477,0.00728597449909,0.016393442623,0.0209471766849,0.00273224043716,0.0,0.0,0.0,0.000910746812386,0.0,0.0,0.0,0.0,0.038766832034,0.00368532955351,0.000673281360737,1.18119536971e-05,0.00173635719348,0.000153555398063,0.00637845499646,0.00684502716749,0.00016536735176,0.000401606425703,5.90597684857e-06,0.0,0.0,0.0,0.0,pistola
2.75862068966,2.75862068966,1.37931034483,2.06896551724,2.06896551724,0.689655172414,2.06896551724,0.0,1.37931034483,1.37931034483,1.37931034483,0.0,0.0,1.37931034483,0.0,0.0,0.0,0.0,0.689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00925925925926,0.0166666666667,0.0,0.00555555555556,0.0222222222222,0.0,0.0,0.0,0.00185185185185,0.0,0.0,0.0,0.0,0.0,0.0338235294118,0.0112119315811,0.00402586566542,0.00117855652899,0.00133500208594,0.00250312891114,0.00100125156446,0.00107425949103,0.00123070504798,0.000896954526491,0.000542344597413,0.0,0.0,0.0,0.0,pistola
2.02247191011,2.69662921348,4.26966292135,3.59550561798,1.57303370787,1.12359550562,1.12359550562,0.224719101124,0.674157303371,0.0,0.449438202247,0.0,0.449438202247,1.57303370787,0.0,0.0,0.0,0.0,0.224719101124,0.0,0.0,0.0,0.0,0.0,0.0,0.00119474313023,0.00238948626045,0.00298685782557,0.00477897252091,0.00836320191159,0.0232974910394,0.00358422939068,0.000597371565114,0.00657108721625,0.00119474313023,0.000597371565114,0.0,0.0,0.0,0.0,0.000932800304588,0.000395012373882,0.0117123548449,0.0201218351418,0.00443080144679,0.00417856462974,0.0146106986484,0.00227489053874,7.61469636398e-05,9.04245193223e-05,0.0,0.0,0.0,0.0,0.0,pistola
0.701754385965,2.45614035088,2.80701754386,2.80701754386,2.80701754386,2.10526315789,0.701754385965,0.701754385965,1.75438596491,0.701754385965,0.701754385965,0.701754385965,0.0,0.701754385965,0.350877192982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00974658869396,0.00584795321637,0.00682261208577,0.00194931773879,0.00292397660819,0.0185185185185,0.0,0.00389863547758,0.00194931773879,0.00292397660819,0.000974658869396,0.0,0.0,0.0,0.0,0.0365834004835,0.0139672307279,0.00316948697287,0.000523771152297,0.00134300295461,0.00075208165458,0.000637926403438,0.000926672038678,0.000208165457964,0.000637926403438,7.38651625034e-05,0.0,0.0,0.0,0.0,pistola
2.0,2.0,1.5,4.0,1.5,1.5,1.5,0.0,2.0,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00555555555556,0.0,0.0,0.0,0.00277777777778,0.0416666666667,0.0,0.0,0.00277777777778,0.00138888888889,0.00138888888889,0.0,0.0,0.0,0.0,0.0564080704746,0.00139244103438,0.000191815856777,0.0,0.0,0.0,0.0,0.000426257459506,2.8417163967e-05,0.000376527422563,0.0,0.0,0.0,0.0,0.0,pistola
1.66666666667,1.875,4.16666666667,2.70833333333,1.25,1.04166666667,1.04166666667,1.25,0.833333333333,0.833333333333,0.208333333333,1.04166666667,0.208333333333,0.833333333333,0.208333333333,0.208333333333,0.416666666667,0.208333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00680272108844,0.00340136054422,0.00226757369615,0.00226757369615,0.00850340136054,0.0300453514739,0.0,0.0,0.0,0.00113378684807,0.00113378684807,0.0,0.0,0.0,0.0,0.0180889257111,0.0152720243027,0.021920740127,0.000151891742613,0.000359016846175,2.7616680475e-05,0.000124275062138,0.000793979563656,9.66583816625e-05,0.00162247997791,0.000365921016294,0.0,0.0,0.0,0.0,pistola
1.9801980198,3.56435643564,3.76237623762,1.9801980198,1.58415841584,1.78217821782,0.594059405941,0.792079207921,0.792079207921,0.990099009901,0.594059405941,0.594059405941,0.19801980198,0.39603960396,0.0,0.0,0.0,0.0,0.19801980198,0.19801980198,0.0,0.0,0.0,0.0,0.0,0.00381263616558,0.00217864923747,0.000544662309368,0.00871459694989,0.00599128540305,0.026688453159,0.00217864923747,0.0,0.00217864923747,0.00272331154684,0.000544662309368,0.0,0.0,0.0,0.0,0.0318065767974,0.0055198120915,0.000679125816993,0.0,0.00078635620915,0.000352328431373,0.00762867647059,0.00812397875817,0.00103145424837,0.00286458333333,3.0637254902e-05,0.0,0.0,0.0,0.0,pistola
1.57894736842,3.68421052632,3.68421052632,0.526315789474,1.05263157895,0.526315789474,1.05263157895,1.05263157895,1.05263157895,0.0,2.63157894737,0.526315789474,1.57894736842,0.526315789474,0.0,0.0,0.0,0.0,0.0,0.526315789474,0.0,0.0,0.0,0.0,0.0,0.00292397660819,0.0,0.0,0.00438596491228,0.00584795321637,0.0365497076023,0.00292397660819,0.00146198830409,0.00146198830409,0.0,0.0,0.0,0.0,0.0,0.0,0.0287197231834,0.0197039600154,0.00433487120338,8.65051903114e-05,0.00110534409842,0.00137447135717,0.000903498654364,0.000865051903114,0.000653594771242,0.000893886966551,0.000182622068435,0.0,0.0,0.0,0.0,pistola
1.72413793103,1.37931034483,2.06896551724,2.41379310345,3.79310344828,2.24137931034,1.72413793103,0.862068965517,0.862068965517,0.344827586207,0.344827586207,0.344827586207,0.172413793103,0.51724137931,0.0,0.51724137931,0.344827586207,0.172413793103,0.172413793103,0.0,0.0,0.0,0.0,0.0,0.0,0.00887021475257,0.0046685340803,0.00326797385621,0.00560224089636,0.00887021475257,0.0172735760971,0.00186741363212,0.00140056022409,0.00046685340803,0.00280112044818,0.00046685340803,0.0,0.0,0.0,0.0,0.00387143493761,0.0129456327986,0.00648952762923,0.00318070409982,0.0111018270945,0.0210561497326,0.000111408199643,5.57040998217e-06,1.11408199643e-05,4.45632798574e-05,5.57040998217e-06,0.0,0.0,0.0,0.0,pistola
3.24324324324,2.7027027027,2.52252252252,2.7027027027,0.900900900901,0.720720720721,1.08108108108,1.08108108108,1.62162162162,0.18018018018,0.900900900901,0.540540540541,0.36036036036,0.540540540541,0.18018018018,0.18018018018,0.540540540541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039331366765,0.00540806293019,0.00196656833825,0.00589970501475,0.00737463126844,0.0201573254671,0.00344149459194,0.000983284169125,0.00196656833825,0.00294985250737,0.00147492625369,0.0,0.0,0.0,0.0,0.0212037037037,0.00337690631808,0.000332244008715,1.6339869281e-05,0.000740740740741,0.000751633986928,0.00797930283224,0.0158278867102,0.00339324618736,0.00428649237473,0.000915032679739,0.0,0.0,0.0,0.0,pistola
2.1686746988,2.65060240964,3.61445783133,2.40963855422,2.1686746988,1.68674698795,0.722891566265,0.963855421687,0.722891566265,0.963855421687,0.240963855422,0.0,0.481927710843,0.0,0.0,0.240963855422,0.481927710843,0.481927710843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00396825396825,0.00132275132275,0.00330687830688,0.0026455026455,0.00330687830688,0.0125661375661,0.0178571428571,0.00462962962963,0.00396825396825,0.00132275132275,0.000661375661376,0.0,0.0,0.0,0.0,0.0442192730751,0.0066893830703,0.00135102821616,0.000143472022956,0.00141080822573,0.000286944045911,0.00159612625538,0.0013330942133,0.000567910090866,0.000938546150167,0.000286944045911,0.0,0.0,0.0,0.0,pistola
1.92307692308,2.69230769231,0.769230769231,2.30769230769,4.23076923077,1.92307692308,1.53846153846,1.92307692308,0.0,0.769230769231,0.769230769231,0.0,0.384615384615,0.0,0.0,0.0,0.384615384615,0.0,0.384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0042735042735,0.00106837606838,0.00213675213675,0.00320512820513,0.00747863247863,0.0202991452991,0.00641025641026,0.00213675213675,0.00213675213675,0.00534188034188,0.00106837606838,0.0,0.0,0.0,0.0,0.0415516824014,0.0135076252723,0.00128298232873,4.2362624062e-05,0.000526506899056,0.00023602033406,0.000290486564996,0.000272331154684,0.000290486564996,0.000695957395304,0.000127087872186,0.0,0.0,0.0,0.0,pistola
1.57303370787,3.14606741573,3.8202247191,2.69662921348,3.14606741573,1.57303370787,1.12359550562,0.449438202247,0.0,0.674157303371,0.674157303371,0.0,0.449438202247,0.449438202247,0.0,0.0,0.0,0.0,0.224719101124,0.0,0.0,0.0,0.0,0.0,0.0,0.00785024154589,0.0024154589372,0.0012077294686,0.0102657004831,0.00724637681159,0.0163043478261,0.0030193236715,0.0042270531401,0.0012077294686,0.0006038647343,0.0012077294686,0.0,0.0,0.0,0.0,0.0232485702614,0.00260927287582,0.000326797385621,0.0,0.000694444444444,0.00114889705882,0.0253114787582,0.00489685457516,0.00016339869281,0.000423815359477,0.0,0.0,0.0,0.0,0.0,pistola
1.93548387097,1.93548387097,2.58064516129,1.29032258065,1.93548387097,2.58064516129,0.0,0.645161290323,0.645161290323,1.93548387097,0.645161290323,1.29032258065,0.645161290323,1.29032258065,0.645161290323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00694444444444,0.00694444444444,0.0208333333333,0.0208333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294356767097,0.00628885700622,0.00176948828312,0.0,0.000382592061215,4.78240076518e-05,0.00143472022956,0.0139048302248,0.0012912482066,0.00260640841703,0.0016618842659,0.0,0.0,0.0,0.0,pistola
2.28571428571,2.57142857143,3.42857142857,2.28571428571,2.28571428571,1.14285714286,0.571428571429,0.857142857143,0.857142857143,1.14285714286,0.571428571429,0.571428571429,0.285714285714,0.285714285714,0.0,0.0,0.571428571429,0.0,0.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.00312989045383,0.0,0.000782472613459,0.0,0.0093896713615,0.0352112676056,0.00391236306729,0.0,0.000782472613459,0.00156494522692,0.000782472613459,0.0,0.0,0.0,0.0,0.0123563218391,0.0157651566374,0.016199008339,0.000309894072572,0.0027045300879,0.000709939148073,0.00459206671174,0.003538426865,0.000839531214785,0.00145368492224,0.000354969574037,0.0,0.0,0.0,0.0,pistola
